dataset,shot,shot_label,backbone,method,method_variant,seed,top1_acc,top1_acc_source,num_prototypes_per_class,prototype_init,cache_entries,execution_env,run_mode,raw_metrics_is_paper_result,raw_metrics_eligible_for_paper_tables,run_dir,metrics_json_path,metadata_json_path,preflight_report_path
eurosat,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_random_group_mean,2,0.6927777777777778,top1_acc,2,random_group_mean,20,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_2/random_group_mean/seed_2/20260518T020414_c2545257,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_2/random_group_mean/seed_2/20260518T020414_c2545257/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_2/random_group_mean/seed_2/20260518T020414_c2545257/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_066_rs_cpc_seed2_shot4/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022227/result_run_preflight_report.json
eurosat,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_random_group_mean,2,0.6698148148148149,top1_acc,4,random_group_mean,40,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_4/random_group_mean/seed_2/20260518T020429_5978d815,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_4/random_group_mean/seed_2/20260518T020429_5978d815/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_4/random_group_mean/seed_2/20260518T020429_5978d815/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_067_rs_cpc_seed2_shot4/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022228/result_run_preflight_report.json
eurosat,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,2,0.5544444444444444,top1_acc,1,medoid,10,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_1/medoid/seed_2/20260518T020438_0e51ec44,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_1/medoid/seed_2/20260518T020438_0e51ec44/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_1/medoid/seed_2/20260518T020438_0e51ec44/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_068_rs_cpc_seed2_shot4/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022230/result_run_preflight_report.json
eurosat,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_medoid,2,0.5987037037037037,top1_acc,2,medoid,20,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_2/medoid/seed_2/20260518T020449_363800f9,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_2/medoid/seed_2/20260518T020449_363800f9/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_2/medoid/seed_2/20260518T020449_363800f9/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_069_rs_cpc_seed2_shot4/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022231/result_run_preflight_report.json
eurosat,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_medoid,2,0.6698148148148149,top1_acc,4,medoid,40,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_4/medoid/seed_2/20260518T020505_110fd87b,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_4/medoid/seed_2/20260518T020505_110fd87b/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_4/medoid/seed_2/20260518T020505_110fd87b/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_070_rs_cpc_seed2_shot4/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022232/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,2,0.7,top1_acc,1,mean,10,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/mean/seed_2/20260518T020515_42afca04,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/mean/seed_2/20260518T020515_42afca04/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/mean/seed_2/20260518T020515_42afca04/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_071_rs_cpc_seed2_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022234/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_random_group_mean,2,0.7,top1_acc,1,random_group_mean,10,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/random_group_mean/seed_2/20260518T020524_87167ea3,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/random_group_mean/seed_2/20260518T020524_87167ea3/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/random_group_mean/seed_2/20260518T020524_87167ea3/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_072_rs_cpc_seed2_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022235/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_random_group_mean,2,0.772962962962963,top1_acc,2,random_group_mean,20,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_2/random_group_mean/seed_2/20260518T020536_f58c1631,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_2/random_group_mean/seed_2/20260518T020536_f58c1631/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_2/random_group_mean/seed_2/20260518T020536_f58c1631/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_073_rs_cpc_seed2_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022237/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_random_group_mean,2,0.779074074074074,top1_acc,4,random_group_mean,40,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_4/random_group_mean/seed_2/20260518T020551_d2b6b0d0,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_4/random_group_mean/seed_2/20260518T020551_d2b6b0d0/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_4/random_group_mean/seed_2/20260518T020551_d2b6b0d0/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_074_rs_cpc_seed2_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022238/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M8_random_group_mean,2,0.737037037037037,top1_acc,8,random_group_mean,80,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_8/random_group_mean/seed_2/20260518T020615_29116958,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_8/random_group_mean/seed_2/20260518T020615_29116958/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_8/random_group_mean/seed_2/20260518T020615_29116958/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_075_rs_cpc_seed2_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022239/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,2,0.6042592592592593,top1_acc,1,medoid,10,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/medoid/seed_2/20260518T020624_bf94f877,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/medoid/seed_2/20260518T020624_bf94f877/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/medoid/seed_2/20260518T020624_bf94f877/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_076_rs_cpc_seed2_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022241/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_medoid,2,0.6140740740740741,top1_acc,2,medoid,20,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_2/medoid/seed_2/20260518T020635_94d8b8f3,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_2/medoid/seed_2/20260518T020635_94d8b8f3/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_2/medoid/seed_2/20260518T020635_94d8b8f3/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_077_rs_cpc_seed2_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022242/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_medoid,2,0.7118518518518518,top1_acc,4,medoid,40,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_4/medoid/seed_2/20260518T020650_b6d8bc89,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_4/medoid/seed_2/20260518T020650_b6d8bc89/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_4/medoid/seed_2/20260518T020650_b6d8bc89/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_078_rs_cpc_seed2_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022244/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M8_medoid,2,0.737037037037037,top1_acc,8,medoid,80,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_8/medoid/seed_2/20260518T020713_ab0fe5af,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_8/medoid/seed_2/20260518T020713_ab0fe5af/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_8/medoid/seed_2/20260518T020713_ab0fe5af/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_079_rs_cpc_seed2_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022245/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,2,0.7122222222222222,top1_acc,1,mean,10,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/mean/seed_2/20260518T020723_59354275,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/mean/seed_2/20260518T020723_59354275/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/mean/seed_2/20260518T020723_59354275/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_080_rs_cpc_seed2_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022246/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_random_group_mean,2,0.7122222222222222,top1_acc,1,random_group_mean,10,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/random_group_mean/seed_2/20260518T020732_578a7e8d,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/random_group_mean/seed_2/20260518T020732_578a7e8d/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/random_group_mean/seed_2/20260518T020732_578a7e8d/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_081_rs_cpc_seed2_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022248/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_random_group_mean,2,0.7968518518518518,top1_acc,2,random_group_mean,20,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_2/random_group_mean/seed_2/20260518T020743_75ccbe0a,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_2/random_group_mean/seed_2/20260518T020743_75ccbe0a/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_2/random_group_mean/seed_2/20260518T020743_75ccbe0a/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_082_rs_cpc_seed2_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022249/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_random_group_mean,2,0.8131481481481482,top1_acc,4,random_group_mean,40,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_4/random_group_mean/seed_2/20260518T020758_0db3d496,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_4/random_group_mean/seed_2/20260518T020758_0db3d496/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_4/random_group_mean/seed_2/20260518T020758_0db3d496/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_083_rs_cpc_seed2_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022251/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M8_random_group_mean,2,0.7925925925925926,top1_acc,8,random_group_mean,80,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_8/random_group_mean/seed_2/20260518T020822_005b9ad8,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_8/random_group_mean/seed_2/20260518T020822_005b9ad8/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_8/random_group_mean/seed_2/20260518T020822_005b9ad8/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_084_rs_cpc_seed2_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022252/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,2,0.687962962962963,top1_acc,1,medoid,10,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/medoid/seed_2/20260518T020831_eb931f27,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/medoid/seed_2/20260518T020831_eb931f27/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/medoid/seed_2/20260518T020831_eb931f27/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_085_rs_cpc_seed2_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022253/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_medoid,2,0.6681481481481482,top1_acc,2,medoid,20,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_2/medoid/seed_2/20260518T020842_0025c166,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_2/medoid/seed_2/20260518T020842_0025c166/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_2/medoid/seed_2/20260518T020842_0025c166/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_086_rs_cpc_seed2_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022255/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_medoid,2,0.7455555555555555,top1_acc,4,medoid,40,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_4/medoid/seed_2/20260518T020857_df7c34e2,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_4/medoid/seed_2/20260518T020857_df7c34e2/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_4/medoid/seed_2/20260518T020857_df7c34e2/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_087_rs_cpc_seed2_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022256/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M8_medoid,2,0.742037037037037,top1_acc,8,medoid,80,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_8/medoid/seed_2/20260518T020920_655db868,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_8/medoid/seed_2/20260518T020920_655db868/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_8/medoid/seed_2/20260518T020920_655db868/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_088_rs_cpc_seed2_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed2/20260518T022257/result_run_preflight_report.json
eurosat,,zero_shot,remoteclip_vit_b32,zero_shot,zero_shot,3,0.31777777777777777,top1_acc,,,10,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/zero_shot/seed_3/20260518T020926_a283843e,results/raw/eurosat/remoteclip_vit_b32/zero_shot/seed_3/20260518T020926_a283843e/metrics.json,results/raw/eurosat/remoteclip_vit_b32/zero_shot/seed_3/20260518T020926_a283843e/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_089_zero_shot_seed3_shotNone/eurosat_remoteclip_vit_b32_zero_shot_seed3/20260518T022259/result_run_preflight_report.json
eurosat,1,1,remoteclip_vit_b32,tip_adapter,tip_adapter,3,0.5938888888888889,top1_acc,,,10,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_1/seed_3/20260518T020936_77760384,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_1/seed_3/20260518T020936_77760384/metrics.json,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_1/seed_3/20260518T020936_77760384/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_090_tip_adapter_seed3_shot1/eurosat_remoteclip_vit_b32_tip_adapter_seed3/20260518T022300/result_run_preflight_report.json
eurosat,2,2,remoteclip_vit_b32,tip_adapter,tip_adapter,3,0.6638888888888889,top1_acc,,,20,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_2/seed_3/20260518T020947_7b177c75,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_2/seed_3/20260518T020947_7b177c75/metrics.json,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_2/seed_3/20260518T020947_7b177c75/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_091_tip_adapter_seed3_shot2/eurosat_remoteclip_vit_b32_tip_adapter_seed3/20260518T022301/result_run_preflight_report.json
eurosat,4,4,remoteclip_vit_b32,tip_adapter,tip_adapter,3,0.6890740740740741,top1_acc,,,40,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_4/seed_3/20260518T021002_863047ec,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_4/seed_3/20260518T021002_863047ec/metrics.json,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_4/seed_3/20260518T021002_863047ec/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_092_tip_adapter_seed3_shot4/eurosat_remoteclip_vit_b32_tip_adapter_seed3/20260518T022303/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,tip_adapter,tip_adapter,3,0.7279629629629629,top1_acc,,,80,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_8/seed_3/20260518T021025_92b1139c,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_8/seed_3/20260518T021025_92b1139c/metrics.json,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_8/seed_3/20260518T021025_92b1139c/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_093_tip_adapter_seed3_shot8/eurosat_remoteclip_vit_b32_tip_adapter_seed3/20260518T022304/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,tip_adapter,tip_adapter,3,0.7805555555555556,top1_acc,,,160,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_16/seed_3/20260518T021105_b0451b8b,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_16/seed_3/20260518T021105_b0451b8b/metrics.json,results/raw/eurosat/remoteclip_vit_b32/tip_adapter/shot_16/seed_3/20260518T021105_b0451b8b/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_094_tip_adapter_seed3_shot16/eurosat_remoteclip_vit_b32_tip_adapter_seed3/20260518T022306/result_run_preflight_report.json
eurosat,1,1,remoteclip_vit_b32,proto_adapter,proto_adapter,3,0.5983333333333334,top1_acc,,,10,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/proto_adapter/shot_1/seed_3/20260518T021114_115cd8ca,results/raw/eurosat/remoteclip_vit_b32/proto_adapter/shot_1/seed_3/20260518T021114_115cd8ca/metrics.json,results/raw/eurosat/remoteclip_vit_b32/proto_adapter/shot_1/seed_3/20260518T021114_115cd8ca/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_095_proto_adapter_seed3_shot1/eurosat_remoteclip_vit_b32_proto_adapter_seed3/20260518T022307/result_run_preflight_report.json
eurosat,2,2,remoteclip_vit_b32,proto_adapter,proto_adapter,3,0.6322222222222222,top1_acc,,,10,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/proto_adapter/shot_2/seed_3/20260518T021123_a1341d7a,results/raw/eurosat/remoteclip_vit_b32/proto_adapter/shot_2/seed_3/20260518T021123_a1341d7a/metrics.json,results/raw/eurosat/remoteclip_vit_b32/proto_adapter/shot_2/seed_3/20260518T021123_a1341d7a/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_096_proto_adapter_seed3_shot2/eurosat_remoteclip_vit_b32_proto_adapter_seed3/20260518T022308/result_run_preflight_report.json
eurosat,4,4,remoteclip_vit_b32,proto_adapter,proto_adapter,3,0.6688888888888889,top1_acc,,,10,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/proto_adapter/shot_4/seed_3/20260518T021132_2a3c93ea,results/raw/eurosat/remoteclip_vit_b32/proto_adapter/shot_4/seed_3/20260518T021132_2a3c93ea/metrics.json,results/raw/eurosat/remoteclip_vit_b32/proto_adapter/shot_4/seed_3/20260518T021132_2a3c93ea/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_097_proto_adapter_seed3_shot4/eurosat_remoteclip_vit_b32_proto_adapter_seed3/20260518T022310/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,proto_adapter,proto_adapter,3,0.7196296296296296,top1_acc,,,10,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/proto_adapter/shot_8/seed_3/20260518T021141_5e100150,results/raw/eurosat/remoteclip_vit_b32/proto_adapter/shot_8/seed_3/20260518T021141_5e100150/metrics.json,results/raw/eurosat/remoteclip_vit_b32/proto_adapter/shot_8/seed_3/20260518T021141_5e100150/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_098_proto_adapter_seed3_shot8/eurosat_remoteclip_vit_b32_proto_adapter_seed3/20260518T022311/result_run_preflight_report.json
